0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,572,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,668,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,777,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,801,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,921,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,611,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1636,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,695,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1000,1000,620,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1005,1005,585,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1065,1065,644,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,1057,1057,560,0,0,0,0,0,0,0,0,0,0,0,0,0
964,964,964,609,0,0,0,0,0,0,0,0,0,0,0,0,0
888,888,888,695,0,0,0,0,0,0,0,0,0,0,0,0,0
918,918,918,701,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1677,1677,1677,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1473,1473,1473,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,1338,1338,1338,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1265,1265,1265,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1183,1183,1183,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1279,1279,1279,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1297,1297,1297,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,1348,1348,1348,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,1269,1269,1269,37,24,0,0,0,0,0,0,0,0,0,0,0
1017,1017,1017,1017,38,38,0,0,0,0,0,0,0,0,0,0,0
725,725,725,725,332,332,0,0,0,0,0,0,0,0,0,0,0
1059,1059,1059,1059,20,20,0,0,0,0,0,0,0,0,0,0,0
942,942,942,942,32,32,0,0,0,0,0,0,0,0,0,0,0
878,878,878,878,31,31,0,0,0,0,0,0,0,0,0,0,0
941,941,941,941,27,27,0,0,0,0,0,0,0,0,0,0,0
1074,1074,1074,1074,25,25,45,0,0,0,0,0,0,0,0,0,0
1044,1044,1044,1044,49,49,63,0,0,0,0,0,0,0,0,0,0
1214,1214,1214,1214,44,44,53,0,0,0,0,0,0,0,0,0,0
1029,1029,1029,1029,21,21,66,0,0,0,0,0,0,0,0,0,0
940,940,940,940,61,61,87,0,0,0,0,0,0,0,0,0,0
971,971,971,971,82,82,35,0,0,0,0,0,0,0,0,0,0
910,910,910,910,59,59,37,0,0,0,0,0,0,0,0,0,0
859,859,859,859,57,57,25,0,0,0,0,0,0,0,0,0,0
811,811,811,811,78,78,54,0,0,0,0,0,0,0,0,0,0
762,762,762,762,81,81,61,0,0,0,0,0,0,0,0,0,0
859,859,859,859,102,102,38,0,0,0,0,0,0,0,0,0,0
