0,1,2,3,4,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
24,0,0,0,0,0
25,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,0,0,0,0,0
0,0,0,0,0,0
26,0,0,0,0,0
28,0,0,0,0,0
0,0,0,0,0,0
54,0,0,0,0,0
0,0,0,0,0,0
23,0,0,0,0,0
21,0,0,0,0,0
25,0,0,0,0,0
21,0,0,0,0,0
36,0,0,0,0,0
21,0,0,0,0,0
24,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,22,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
24,0,0,0,0,0
0,0,0,0,0,0
20,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,22,0,0,0
0,0,0,0,0,0
0,22,22,0,0,0
0,0,0,0,0,0
28,33,33,0,0,0
0,40,40,0,0,0
21,30,30,0,0,0
0,25,25,0,0,0
39,43,43,0,0,0
0,23,23,0,0,0
21,40,40,0,0,0
57,22,22,0,0,0
47,0,0,0,0,0
42,20,20,0,0,0
33,31,31,0,0,0
34,36,36,0,0,0
44,43,43,0,0,0
31,42,42,0,0,0
60,49,49,0,0,0
40,43,43,0,0,0
68,38,38,0,0,0
58,44,44,0,0,0
65,44,44,0,0,0
50,37,37,0,0,0
53,40,40,0,0,0
35,35,35,0,0,0
51,29,29,0,0,0
94,0,0,0,0,0
60,0,0,0,0,0
54,0,0,0,0,0
69,0,0,0,0,0
85,0,0,0,0,0
87,22,22,0,0,0
64,28,28,0,0,0
49,20,20,0,0,0
32,22,22,0,0,0
42,30,30,0,0,0
68,31,31,0,0,0
80,32,32,0,0,0
62,28,28,0,0,0
79,0,0,0,0,0
51,36,36,32,0,0
69,31,31,31,0,0
69,38,38,22,0,0
47,44,44,0,0,0
41,0,0,0,0,0
81,24,24,0,0,0
64,41,41,0,0,0
90,35,35,0,0,0
38,0,0,0,0,0
27,0,0,0,0,0
42,20,20,0,0,0
63,30,30,0,0,0
87,0,0,0,0,0
44,26,26,0,0,0
73,0,0,0,0,0
55,20,20,0,0,0
55,0,0,0,0,0
29,0,0,0,0,0
60,24,24,0,0,0
35,0,0,0,0,0
57,0,0,0,0,0
36,22,22,0,0,0
59,30,30,0,0,0
46,20,20,0,0,0
34,31,31,0,0,0
69,39,39,0,0,0
69,24,24,0,0,0
27,28,28,0,0,0
39,26,26,0,0,0
49,25,25,0,0,0
29,40,40,0,0,0
26,31,31,0,0,0
40,0,0,0,0,0
0,42,42,0,0,0
20,44,44,0,0,0
26,38,38,0,0,0
0,34,34,0,0,0
20,26,26,0,0,0
28,31,31,0,0,0
39,22,22,0,0,0
30,21,21,0,0,0
24,0,0,0,0,0
34,0,0,0,0,0
44,0,0,0,0,0
38,23,23,0,0,0
31,0,0,0,0,0
27,0,0,0,0,0
26,0,0,0,0,0
50,0,0,0,0,0
26,0,0,0,0,0
28,0,0,0,0,0
40,0,0,0,0,0
39,0,0,0,0,0
43,0,0,0,0,0
50,0,0,0,0,0
55,28,28,0,0,0
31,28,28,0,0,0
34,0,0,0,0,0
21,23,23,0,0,0
36,0,0,0,0,0
46,0,0,0,0,0
31,0,0,0,20,0
40,0,0,0,0,0
39,0,0,0,0,0
23,0,0,0,0,0
29,0,0,0,0,0
21,0,0,21,0,0
20,0,0,20,0,0
26,0,0,26,0,0
32,23,23,32,22,0
21,34,34,21,34,0
0,58,58,0,58,0
0,48,48,0,48,0
21,36,36,21,36,0
0,38,38,0,38,0
32,0,0,32,0,0
23,29,29,23,29,0
26,27,27,26,27,0
33,43,43,33,43,0
0,39,39,0,39,0
0,48,48,0,48,0
0,34,34,0,34,0
30,27,27,30,27,0
0,21,21,0,21,0
44,24,24,44,24,0
0,0,0,0,0,0
29,0,0,29,0,0
20,0,0,20,0,0
26,0,0,26,0,0
0,28,28,0,28,0
20,39,39,20,39,0
0,0,0,0,0,0
30,25,25,30,25,0
22,0,0,22,0,0
20,27,27,20,27,0
22,0,0,22,0,0
84,0,0,84,0,0
112,0,0,112,0,0
152,0,0,152,0,0
156,29,29,156,29,0
177,20,20,177,20,0
146,0,0,146,0,0
114,22,22,114,22,0
149,26,26,149,26,0
154,32,32,154,32,0
124,21,21,124,21,0
93,32,32,93,32,0
49,25,25,49,25,0
58,23,23,58,23,0
30,20,20,30,20,0
52,0,0,52,0,0
37,25,25,37,25,0
34,0,0,34,0,0
47,23,23,47,23,0
57,0,0,57,0,0
43,0,0,43,0,0
34,0,0,34,0,0
24,0,0,24,0,0
30,0,0,30,0,0
20,0,0,20,0,0
23,0,0,23,0,0
44,0,0,44,0,0
35,0,0,35,0,0
0,0,0,0,0,0
31,0,0,31,0,0
33,0,0,33,0,0
32,0,0,32,0,0
0,0,0,0,0,0
23,0,0,23,0,0
36,0,0,36,0,0
38,0,0,38,0,0
38,0,0,38,0,0
0,0,0,0,0,0
20,0,0,20,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,22,22,0,22,0
0,21,21,0,21,0
0,26,26,0,26,0
0,22,22,0,22,0
0,33,33,0,33,0
0,41,41,0,41,0
0,65,65,0,65,0
0,54,54,0,54,0
0,45,45,0,45,0
0,67,67,0,67,0
0,33,33,0,33,0
0,28,28,0,28,0
0,39,39,0,39,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
