0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,177,0,177,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,174,0,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,173,0,173,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,207,0,207,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,192,0,192,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,169,0,169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,299,0,299,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,339,0,339,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,348,0,348,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,523,0,523,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,318,0,318,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,480,0,480,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,201,0,201,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,483,0,483,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,257,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,257,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,265,0,265,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118,0,118,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,539,0,539,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,304,0,304,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,281,0,281,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,493,0,493,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,318,0,318,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,502,0,502,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,325,0,325,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,487,0,487,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,330,0,330,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,370,0,370,0,0,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,378,0,378,0,0,145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,500,0,500,0,0,56,0,0,0,0,0,0,0,0,0
0,0,0,0,0,385,0,385,0,0,65,0,0,0,0,0,0,0,0,0
0,0,0,0,0,305,0,305,0,0,67,0,0,0,0,0,0,0,0,0
0,0,0,0,0,326,0,326,0,0,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,340,0,340,0,0,42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,364,0,364,0,0,34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,424,0,424,0,0,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,516,0,516,0,0,14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,463,0,463,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,536,0,536,0,0,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,505,0,505,0,0,37,0,0,0,0,0,0,0,0,0
0,0,0,0,0,511,0,511,0,0,53,0,0,0,0,0,0,0,0,0
0,0,0,0,0,456,0,456,0,0,43,0,0,0,0,0,0,0,0,0
0,0,0,0,0,421,0,421,0,0,35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,466,0,466,0,0,30,0,0,0,0,0,0,0,0,0
0,0,0,0,0,471,0,471,0,0,28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,429,0,429,0,0,46,0,0,0,0,0,0,0,0,0
0,0,0,0,0,456,0,456,0,0,40,0,0,0,0,0,0,0,0,0
0,0,0,0,0,500,0,500,0,0,32,0,0,0,0,0,0,0,0,0
0,0,0,0,0,394,0,394,0,0,57,0,0,0,0,0,0,0,0,0
0,0,0,0,0,431,0,431,0,0,56,0,0,0,0,0,0,0,0,0
0,0,0,0,0,387,0,387,0,0,59,0,0,0,0,0,0,0,0,0
0,0,0,0,0,369,0,369,0,0,43,0,0,0,0,0,0,0,0,0
0,0,0,0,0,338,0,338,0,0,53,0,0,0,0,0,0,0,0,0
0,0,0,0,0,300,0,300,0,0,14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,358,0,358,0,0,17,11,0,0,0,0,0,0,0,0
0,0,0,0,0,379,0,379,0,0,379,0,0,0,0,0,0,0,0,0
0,0,0,0,0,323,0,323,0,0,323,13,41,0,0,0,0,0,0,0
0,0,0,0,0,314,0,314,0,0,314,11,37,0,0,0,0,0,0,0
0,0,0,0,0,342,0,342,0,0,342,11,35,0,0,0,0,0,0,0
0,0,0,0,0,307,0,307,0,0,307,36,36,0,0,0,0,0,0,0
0,0,0,0,0,322,0,322,0,0,322,37,37,0,0,0,0,0,0,0
0,0,0,0,0,344,0,344,0,0,344,26,26,0,0,0,0,0,0,0
0,0,0,0,0,430,0,430,0,0,430,35,35,0,0,0,0,0,0,0
0,0,0,0,0,487,0,487,0,0,487,34,34,0,0,0,0,0,0,0
0,0,0,0,0,586,0,586,0,0,586,38,38,0,0,0,0,0,0,0
0,0,0,0,0,594,0,594,0,0,594,37,37,0,0,0,0,0,0,0
0,0,0,0,0,609,0,609,0,0,609,33,33,0,0,0,0,0,0,0
0,0,0,0,0,603,0,603,0,0,603,39,39,0,0,0,0,0,0,0
0,0,0,0,0,636,0,636,0,0,636,39,39,0,0,0,0,0,0,0
0,0,0,0,0,738,0,738,0,0,738,28,28,13,0,0,0,0,0,0
0,0,0,0,0,714,0,714,0,0,714,36,36,0,0,0,0,0,0,0
0,0,0,0,0,667,0,667,0,0,667,28,28,0,0,0,0,0,0,0
0,0,0,0,0,464,0,464,0,0,464,17,17,0,0,0,0,0,0,0
0,0,0,0,0,455,0,455,0,0,455,20,20,0,0,0,0,0,0,0
0,0,0,0,0,431,0,431,0,0,431,11,11,0,0,0,0,0,0,0
0,0,0,0,0,388,0,388,0,0,388,58,58,13,0,0,0,0,0,0
0,0,0,0,0,387,0,387,0,0,387,27,27,387,0,0,0,0,0,0
0,0,0,0,0,425,0,425,0,0,425,41,41,425,0,0,0,0,0,0
0,0,0,0,0,335,0,335,0,0,335,34,34,335,0,0,0,0,0,0
0,0,0,0,0,351,0,351,0,0,351,18,18,351,0,0,0,0,0,0
0,0,0,0,0,286,0,286,0,0,286,38,38,286,0,0,0,0,0,0
0,0,0,0,0,286,0,286,0,0,286,38,38,286,0,0,0,0,0,0
0,0,0,0,0,197,0,197,0,0,197,47,47,197,0,0,0,0,0,0
0,0,0,0,0,245,0,245,0,0,245,38,38,245,0,0,0,0,0,0
0,0,0,0,0,243,0,243,0,0,243,35,35,243,0,0,0,0,0,0
0,0,0,0,0,233,0,233,0,0,233,24,24,233,0,0,0,0,0,0
0,0,0,0,0,206,0,206,0,0,206,33,33,206,0,0,0,0,0,0
0,0,0,0,0,251,0,251,0,0,251,20,20,251,0,0,0,0,0,0
0,0,0,0,0,237,0,237,0,0,237,35,35,237,0,0,0,0,0,0
0,0,0,0,0,305,0,305,0,0,305,25,25,305,0,0,0,0,0,0
0,0,0,0,0,306,0,306,0,0,306,43,43,306,0,0,0,0,0,0
0,0,0,0,0,326,0,326,0,0,326,31,31,326,0,0,0,0,0,0
0,0,0,0,0,419,0,419,0,0,419,30,30,419,0,0,0,0,0,0
0,0,0,0,0,392,0,392,0,0,392,35,35,392,0,0,0,0,0,0
0,0,0,0,0,337,0,337,0,0,337,37,37,337,0,0,0,0,0,0
0,0,0,0,0,286,0,286,0,0,286,41,41,286,0,0,0,0,0,0
0,0,0,0,0,228,0,228,0,0,228,33,33,228,0,0,0,0,0,0
0,0,0,0,0,230,0,230,0,0,230,37,37,230,0,0,0,0,0,0
0,0,0,0,0,285,0,285,0,0,285,56,56,285,0,0,0,0,0,0
0,0,0,0,0,198,0,198,0,0,198,27,27,198,0,0,0,0,0,0
0,0,0,0,0,105,0,105,0,0,105,28,28,105,0,0,0,0,0,0
0,0,0,0,0,118,0,118,0,0,118,33,33,118,0,0,0,0,0,0
0,0,0,0,0,88,0,88,0,0,88,24,24,88,0,0,0,0,0,0
0,0,0,0,0,72,0,72,0,0,72,36,36,72,0,0,0,0,0,0
0,0,0,0,0,54,0,54,0,0,54,46,46,54,0,0,0,0,0,0
0,0,0,0,0,86,0,86,0,0,86,31,31,86,0,0,0,0,0,0
0,0,0,0,0,101,0,101,0,0,101,26,26,101,0,0,0,0,0,0
0,0,0,0,0,68,0,68,0,0,68,11,11,68,0,0,0,0,0,0
0,0,0,0,0,91,0,91,0,0,91,15,15,91,0,0,0,0,0,0
0,0,0,0,0,99,0,99,0,0,99,99,99,99,0,0,0,0,0,0
0,0,0,0,0,86,0,86,0,0,86,86,86,86,0,0,0,0,0,0
0,0,0,0,0,94,0,94,0,0,94,94,94,94,0,0,0,0,0,0
0,0,0,0,0,41,0,41,0,0,41,41,41,41,0,0,0,0,0,0
0,0,0,0,0,55,0,55,0,0,55,55,55,55,0,0,0,0,0,0
0,0,0,0,0,31,0,31,0,0,31,31,31,31,0,0,0,0,0,0
0,0,0,0,0,37,0,37,0,0,37,37,37,37,0,0,0,0,0,0
0,0,0,0,0,43,0,43,0,0,43,43,43,43,0,0,0,0,0,0
0,0,0,0,0,74,0,74,0,0,74,74,74,74,0,0,0,0,0,0
0,0,0,0,0,51,0,51,0,0,51,51,51,51,0,0,0,0,0,0
0,0,0,0,0,72,0,72,0,0,72,72,72,72,0,0,0,0,0,0
0,0,0,0,0,73,0,73,0,0,73,73,73,73,0,0,0,0,0,0
0,0,0,0,0,102,0,102,0,0,102,102,102,102,0,0,0,0,0,0
0,0,0,0,0,68,0,68,0,0,68,68,68,68,0,0,0,0,0,0
0,0,0,0,0,88,0,88,0,0,88,88,88,88,0,0,0,0,0,0
0,0,0,0,0,103,0,103,0,0,103,103,103,103,0,0,0,0,0,0
0,0,0,0,0,117,0,117,0,0,117,117,117,117,0,0,0,0,0,0
0,0,0,0,0,197,0,197,0,0,197,197,197,197,0,0,0,0,0,0
0,0,0,0,0,198,0,198,0,0,198,198,198,198,0,0,0,0,0,0
0,0,0,0,0,210,0,210,0,0,210,210,210,210,0,0,0,0,0,0
0,0,0,0,0,205,0,205,0,0,205,205,205,205,0,0,0,0,0,0
0,0,0,0,0,203,0,203,0,0,203,203,203,203,0,0,0,0,0,0
0,0,0,0,0,287,0,287,0,0,287,287,287,287,0,0,0,0,0,0
0,0,0,0,0,332,0,332,0,0,332,332,332,332,0,0,0,0,0,0
0,0,0,0,0,332,0,332,0,0,332,332,332,332,0,0,0,0,0,0
0,0,0,0,0,286,0,286,0,0,286,286,286,286,0,0,0,0,0,0
0,0,0,0,0,261,0,261,0,0,261,261,261,261,0,0,0,0,0,0
0,0,0,0,0,280,0,280,0,0,280,280,280,280,0,0,0,0,0,0
0,0,0,0,0,243,0,243,0,0,243,243,243,243,0,0,0,0,0,0
0,0,0,0,0,169,0,169,0,0,169,169,169,169,0,0,0,0,0,0
0,0,0,0,0,208,0,208,0,0,208,208,208,208,12,0,0,0,0,0
0,0,0,0,0,183,0,183,0,0,183,183,183,183,0,0,0,0,0,0
0,0,0,0,0,176,0,176,0,0,176,176,176,176,0,0,0,0,0,0
0,0,0,0,0,193,0,193,0,0,193,193,193,193,0,0,0,0,0,0
0,0,0,0,0,246,0,246,0,0,246,246,246,246,10,11,0,0,0,0
0,0,0,0,0,231,0,231,0,0,231,231,231,231,0,10,0,0,0,0
0,0,0,0,0,261,0,261,0,0,261,261,261,261,10,18,0,0,0,0
0,0,0,0,0,254,0,254,0,0,254,254,254,254,0,12,0,0,0,0
0,0,0,0,0,278,0,278,0,0,278,278,278,278,0,21,0,0,0,0
0,0,0,0,0,274,0,274,0,0,274,274,274,274,14,17,0,0,0,0
0,0,0,0,0,216,0,216,0,0,216,216,216,216,15,25,0,0,0,0
0,0,0,0,0,159,0,159,0,0,159,159,159,159,12,12,0,0,0,0
0,0,0,0,0,134,0,134,0,0,134,134,134,134,21,14,0,0,0,0
0,0,0,0,0,120,0,120,0,0,120,120,120,120,15,24,0,0,0,0
0,0,0,0,0,106,0,106,0,0,106,106,106,106,11,17,0,0,0,0
0,0,0,0,0,108,0,108,0,0,108,108,108,108,14,17,0,0,0,0
0,0,0,0,0,95,0,95,0,0,95,95,95,95,17,10,0,0,0,0
0,0,0,0,0,77,0,77,0,0,77,77,77,77,12,13,0,0,0,0
0,0,0,0,0,82,0,82,0,0,82,82,82,82,0,28,0,0,0,0
0,0,0,0,0,97,0,97,0,0,97,97,97,97,14,16,0,0,0,0
0,0,0,0,0,90,0,90,0,0,90,90,90,90,0,17,0,0,0,0
0,0,0,0,0,72,0,72,0,0,72,72,72,72,15,16,0,0,0,0
0,0,0,0,0,68,0,68,0,0,68,68,68,68,0,29,0,0,0,0
0,0,0,0,0,65,0,65,0,0,65,65,65,65,18,16,0,0,0,0
0,0,0,0,0,54,0,54,0,0,54,54,54,54,18,19,0,0,0,0
0,0,0,0,0,39,0,39,0,0,39,39,39,39,0,14,0,0,0,0
0,0,0,0,0,56,0,56,0,0,56,56,56,56,0,12,0,0,0,0
0,0,0,0,0,33,0,33,0,0,33,33,33,33,19,15,0,0,0,0
0,0,0,0,0,31,0,31,0,0,31,31,31,31,0,10,0,0,0,0
0,0,0,0,0,45,0,45,0,0,45,45,45,45,0,13,0,0,0,0
0,0,0,0,0,36,0,36,0,0,36,36,36,36,14,12,0,0,0,0
0,0,0,0,0,32,0,32,0,0,32,32,32,32,16,18,0,0,0,0
0,0,0,0,0,27,0,27,0,0,27,27,27,27,25,0,0,0,0,0
0,0,0,0,0,18,0,18,0,0,18,18,18,18,16,10,0,0,0,0
0,0,0,0,0,34,0,34,0,0,34,34,34,34,10,34,0,0,0,0
0,0,0,0,0,44,0,44,0,0,44,44,44,44,23,44,10,0,0,0
0,0,0,0,0,20,0,20,0,0,20,20,20,20,11,20,11,0,0,0
0,0,0,0,0,42,0,42,0,0,42,42,42,42,30,42,42,0,0,0
0,0,0,0,0,12,0,12,0,0,12,12,12,12,10,12,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0
0,0,0,0,0,10,0,10,0,0,10,10,10,10,10,10,10,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,0,0,0,12,0,12,0,0,12,12,12,12,10,12,12,0,0,0
0,0,0,0,0,18,0,18,0,0,18,18,18,18,19,18,18,18,0,0
0,0,0,0,0,13,0,13,0,0,13,13,13,13,26,13,13,0,0,0
0,0,0,0,0,14,0,14,0,0,14,14,14,14,38,14,14,0,0,0
0,0,0,0,0,23,0,23,0,0,23,23,23,23,24,23,23,0,0,0
0,0,0,0,0,27,0,27,0,0,27,27,27,27,0,27,27,0,0,0
0,0,0,0,0,28,0,28,0,0,28,28,28,28,0,28,28,0,0,0
0,0,0,0,0,20,0,20,0,0,20,20,20,20,0,20,20,15,0,0
0,0,0,0,0,19,0,19,0,0,19,19,19,19,0,19,19,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,16,0,16,0,0,16,16,16,16,0,16,16,0,0,0
0,0,0,0,0,10,0,10,0,0,10,10,10,10,0,10,10,0,0,0
0,0,0,0,0,17,0,17,0,0,17,17,17,17,0,17,17,10,0,0
0,0,0,0,0,23,0,23,0,0,23,23,23,23,0,23,23,10,0,0
0,0,0,0,0,18,0,18,0,0,18,18,18,18,0,18,18,13,0,0
0,0,0,0,0,32,0,32,0,0,32,32,32,32,10,32,32,11,0,0
0,0,0,0,0,11,0,11,0,0,11,11,11,11,10,11,11,0,0,0
0,0,0,0,0,30,0,30,0,0,30,30,30,30,0,30,30,10,0,0
0,0,0,0,0,18,0,18,0,0,18,18,18,18,11,18,18,0,0,0
0,0,0,0,0,15,0,15,0,0,15,15,15,15,0,15,15,0,0,0
0,0,0,0,0,17,0,17,0,0,17,17,17,17,0,17,17,13,0,0
0,0,0,0,0,23,0,23,0,0,23,23,23,23,10,23,23,0,0,0
0,0,0,0,0,47,0,47,0,0,47,47,47,47,0,47,47,12,0,0
0,0,0,0,0,49,0,49,0,0,49,49,49,49,0,49,49,14,0,0
0,0,0,0,0,41,0,41,0,0,41,41,41,41,0,41,41,0,0,0
0,0,0,0,0,33,0,33,0,0,33,33,33,33,0,33,33,0,0,0
0,0,0,0,0,24,0,24,0,0,24,24,24,24,0,24,24,11,0,0
0,0,0,0,0,29,0,29,0,0,29,29,29,29,0,29,29,0,0,0
0,0,0,0,0,37,0,37,0,0,37,37,37,37,10,37,37,10,0,0
0,0,0,0,0,23,0,23,0,0,23,23,23,23,12,23,23,14,0,0
0,0,0,0,0,30,0,30,0,0,30,30,30,30,16,30,30,0,0,0
0,0,0,0,0,30,0,30,0,0,30,30,30,30,0,30,30,0,0,0
0,0,0,0,0,13,0,13,0,0,13,13,13,13,12,13,13,0,0,0
0,0,0,0,0,18,0,18,0,0,18,18,18,18,12,18,18,0,0,0
0,0,0,0,0,29,0,29,0,0,29,29,29,29,13,29,29,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,13,0,13,0,0,13,13,13,13,13,13,13,13,0,0
0,0,0,0,0,13,0,13,0,0,13,13,13,13,10,13,13,10,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
