0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,592,0,0,592,0,0,0,139,139,592,592,139,592,592,55,55,55,592,55,0,54,592,0,0,0,0,0,0,0,0,0
0,630,0,0,630,0,0,0,114,114,630,630,114,630,630,47,47,47,630,47,0,78,630,0,0,0,0,0,0,0,0,0
0,598,0,0,598,0,0,0,116,116,598,598,116,598,598,45,45,45,598,45,0,50,598,0,0,0,0,0,0,0,0,0
0,641,0,0,641,0,0,0,94,94,641,641,94,641,641,55,55,55,641,55,0,53,641,22,0,0,0,0,0,0,0,0
0,584,0,0,584,0,0,0,97,97,584,584,97,584,584,59,59,59,584,59,0,43,584,24,0,0,0,0,0,0,0,0
0,613,0,0,613,0,0,0,101,101,613,613,101,613,613,14,14,14,613,14,0,58,613,35,0,0,0,0,0,0,0,0
0,599,0,0,599,0,0,0,78,78,599,599,78,599,599,57,57,57,599,57,0,74,599,0,0,0,0,0,0,0,0,0
0,658,0,0,658,0,0,0,91,91,658,658,91,658,658,50,50,50,658,50,0,92,658,0,0,0,0,0,0,0,0,0
0,658,0,0,658,0,0,0,103,103,658,658,103,658,658,11,11,11,658,11,0,83,658,15,0,0,0,0,0,0,0,0
0,706,0,0,706,0,0,0,101,101,706,706,101,706,706,33,33,33,706,33,0,102,706,706,0,0,0,0,0,0,0,0
0,688,0,0,688,0,0,0,138,138,688,688,138,688,688,557,557,557,688,557,0,65,688,688,0,0,0,0,0,0,0,0
0,727,0,0,727,0,0,0,118,118,727,727,118,727,727,560,560,560,727,560,0,82,727,727,0,0,0,0,0,0,0,0
0,712,0,0,712,0,0,0,136,136,712,712,136,712,712,623,623,623,712,623,0,42,712,712,0,0,0,0,0,0,0,0
0,773,0,0,773,0,0,0,112,112,773,773,112,773,773,627,627,627,773,627,0,41,773,773,16,0,0,0,0,0,0,0
0,827,0,0,827,0,0,0,139,139,827,827,139,827,827,712,712,712,827,712,0,35,827,827,0,0,0,0,0,0,0,0
0,786,0,0,786,0,0,0,98,98,786,786,98,786,786,710,710,710,786,710,0,33,786,786,23,0,0,0,0,0,0,0
0,661,0,0,661,0,0,0,115,115,661,661,115,661,661,738,738,738,661,738,0,22,661,661,0,0,0,0,0,0,0,0
0,517,0,0,517,0,0,0,97,97,517,517,97,517,517,694,694,694,517,694,0,517,517,517,0,0,0,0,0,0,0,0
0,355,0,0,355,0,0,0,49,49,355,355,49,355,355,851,851,851,355,851,0,355,355,355,0,0,0,0,0,0,0,0
0,394,0,0,394,0,0,0,59,59,394,394,59,394,394,729,729,729,394,729,0,394,394,394,0,0,0,0,0,0,0,0
0,403,0,0,403,0,0,0,102,102,403,403,102,403,403,676,676,676,403,676,0,403,403,403,0,0,0,0,0,0,0,0
0,379,0,0,379,0,0,0,77,77,379,379,77,379,379,626,626,626,379,626,0,379,379,379,0,0,0,0,0,0,0,0
0,446,0,0,446,0,0,0,68,68,446,446,68,446,446,595,595,595,446,595,0,446,446,446,0,0,0,0,0,0,0,0
0,405,0,0,405,0,0,0,86,86,405,405,86,405,405,561,561,561,405,561,0,405,405,405,0,0,0,0,0,0,0,0
0,418,0,0,418,0,0,0,95,95,418,418,95,418,418,508,508,508,418,508,0,418,418,418,508,0,0,0,0,0,0,0
0,357,0,0,357,0,0,0,81,81,357,357,81,357,357,313,313,313,357,313,0,357,357,357,313,0,0,0,0,0,0,0
0,382,0,0,382,0,0,0,96,96,382,382,96,382,382,497,497,497,382,497,0,382,382,382,497,0,0,0,0,0,0,0
0,398,0,0,398,0,0,0,114,114,398,398,114,398,398,481,481,481,398,481,0,398,398,398,481,0,0,0,0,0,0,0
0,435,0,0,435,0,0,0,92,92,435,435,92,435,435,531,531,531,435,531,0,435,435,435,531,0,0,0,0,0,0,0
0,412,0,0,412,0,0,0,74,74,412,412,74,412,412,508,508,508,412,508,0,412,412,412,508,0,0,0,0,0,0,0
0,376,0,0,376,0,0,0,61,61,376,376,61,376,376,559,559,559,376,559,0,376,376,376,559,0,0,0,0,0,0,0
0,362,0,0,362,0,0,0,61,61,362,362,61,362,362,479,479,479,362,479,0,362,362,362,479,0,0,0,0,0,0,0
0,373,0,0,373,0,0,0,86,86,373,373,86,373,373,449,449,449,373,449,0,373,373,373,449,0,0,0,0,0,0,0
0,368,0,0,368,0,0,0,94,94,368,368,94,368,368,500,500,500,368,500,0,368,368,368,500,0,0,0,0,0,0,0
0,381,0,0,381,0,0,0,57,57,381,381,57,381,381,409,409,409,381,409,0,381,381,381,409,0,0,0,0,0,0,0
0,337,0,0,337,0,0,0,41,41,337,337,41,337,337,410,410,410,337,410,0,337,337,337,410,0,0,0,0,0,0,0
0,344,0,0,344,0,0,0,37,37,344,344,37,344,344,396,396,396,344,396,0,344,344,344,396,0,0,0,0,0,0,0
0,289,0,0,289,0,0,0,45,45,289,289,45,289,289,238,238,238,289,238,0,289,289,289,238,0,0,0,0,0,0,0
0,264,0,0,264,0,0,0,59,59,264,264,59,264,264,334,334,334,264,334,0,264,264,264,334,0,0,0,0,0,0,0
0,290,0,0,290,0,0,0,64,64,290,290,64,290,290,321,321,321,290,321,0,290,290,290,321,0,0,0,0,0,0,0
0,372,0,0,372,0,0,0,131,131,372,372,131,372,372,310,310,310,372,310,0,372,372,372,310,0,0,0,0,0,0,0
0,393,0,0,393,0,0,0,147,147,393,393,147,393,393,314,314,314,393,314,0,393,393,393,314,0,0,0,0,0,0,0
0,490,0,0,490,0,0,0,113,113,490,490,113,490,490,344,344,344,490,344,0,490,490,490,344,0,0,0,0,0,0,0
0,533,0,0,533,0,0,0,130,130,533,533,130,533,533,328,328,328,533,328,0,533,533,533,328,0,0,0,0,0,0,0
0,457,0,0,457,0,0,0,101,101,457,457,101,457,457,457,457,457,457,457,0,457,457,457,457,0,0,0,0,0,0,0
0,553,0,0,553,0,0,0,153,153,553,553,153,553,553,403,403,403,553,403,0,553,553,553,403,0,0,0,0,0,0,0
0,564,0,0,564,0,0,0,161,161,564,564,161,564,564,401,401,401,564,401,0,564,564,564,401,0,0,0,0,0,0,0
0,439,0,0,439,0,0,0,130,130,439,439,130,439,439,386,386,386,439,386,0,439,439,439,386,0,0,0,0,0,0,0
0,433,0,0,433,0,0,0,148,148,433,433,148,433,433,376,376,376,433,376,0,433,433,433,376,0,0,0,0,0,0,0
0,533,0,0,533,0,0,0,107,107,533,533,107,533,533,352,352,352,533,352,0,533,533,533,352,0,0,0,0,0,0,0
0,503,0,0,503,0,0,0,142,142,503,503,142,503,503,338,338,338,503,338,0,503,503,503,338,0,0,0,0,0,0,0
0,575,0,0,575,0,0,0,185,185,575,575,185,575,575,384,384,384,575,384,0,575,575,575,384,0,0,0,0,0,0,0
0,571,0,0,571,0,0,0,212,212,571,571,212,571,571,195,195,195,571,195,0,571,571,571,195,27,0,0,0,0,0,0
0,620,0,0,620,0,0,0,187,187,620,620,187,620,620,215,215,215,620,215,0,620,620,620,215,28,0,0,0,0,0,0
0,615,0,0,615,0,0,0,200,200,615,615,200,615,615,229,229,229,615,229,0,615,615,615,229,20,0,0,0,0,0,0
0,637,0,0,637,0,0,0,201,201,637,637,201,637,637,267,267,267,637,267,0,637,637,637,267,27,0,0,0,0,0,0
0,678,0,0,678,0,0,0,266,266,678,678,266,678,678,170,170,170,678,170,0,678,678,678,170,27,0,0,0,0,0,0
0,645,0,0,645,0,0,0,268,268,645,645,268,645,645,218,218,218,645,218,0,645,645,645,218,28,0,0,0,0,0,0
0,667,0,0,667,0,0,0,340,340,667,667,340,667,667,217,217,217,667,217,0,667,667,667,217,41,0,0,0,0,0,0
0,635,0,0,635,0,0,0,382,382,635,635,382,635,635,127,127,127,635,127,0,635,635,635,127,59,0,0,0,0,0,0
0,468,0,0,468,0,0,0,431,431,468,468,431,468,468,223,223,223,468,223,0,468,468,468,223,36,0,0,0,0,0,0
0,529,0,0,529,0,0,0,358,358,529,529,358,529,529,20,20,20,529,20,0,529,529,529,20,44,0,0,0,0,0,0
0,419,0,0,419,0,0,0,370,370,419,419,370,419,419,161,161,161,419,161,0,419,419,419,161,39,0,0,0,0,0,0
0,453,0,0,453,0,0,0,446,446,453,453,446,453,453,181,181,181,453,181,0,453,453,453,181,45,0,0,0,0,0,0
0,404,0,0,404,0,0,0,516,516,404,404,516,404,404,174,174,174,404,174,0,404,404,404,174,31,0,0,0,0,0,0
0,492,0,0,492,0,0,0,398,398,492,492,398,492,492,186,186,186,492,186,0,492,492,492,186,33,0,0,0,0,0,0
0,502,0,0,502,0,0,0,314,314,502,502,314,502,502,203,203,203,502,203,0,502,502,502,203,37,41,0,0,0,0,0
0,384,0,0,384,0,0,0,281,281,384,384,281,384,384,152,152,152,384,152,0,384,384,384,152,44,50,20,0,0,0,0
0,326,0,0,326,0,0,0,231,231,326,326,231,326,326,141,141,141,326,141,0,326,326,326,141,42,29,22,0,0,0,0
0,263,0,0,263,0,0,0,120,120,263,263,120,263,263,176,176,176,263,176,0,263,263,263,176,40,31,29,0,0,0,0
0,198,0,0,198,0,0,0,174,174,198,198,174,198,198,167,167,167,198,167,0,198,198,198,167,52,44,31,0,0,0,0
0,186,0,0,186,0,0,0,164,164,186,186,164,186,186,191,191,191,186,191,0,186,186,186,191,53,47,0,0,0,0,0
0,213,0,0,213,0,0,0,173,173,213,213,173,213,213,194,194,194,213,194,0,213,213,213,194,353,194,0,0,0,0,0
0,198,0,0,198,0,0,0,142,142,198,198,142,198,198,206,206,206,198,206,0,198,198,198,206,262,206,0,0,0,0,0
0,58,0,0,58,0,0,0,169,169,58,58,169,58,58,257,257,257,58,257,0,58,58,58,257,251,257,0,0,0,0,0
0,60,0,0,60,0,0,0,144,144,60,60,144,60,60,251,251,251,60,251,0,60,60,60,251,227,251,0,0,0,0,0
0,31,0,0,31,0,0,0,225,225,31,31,225,31,31,249,249,249,31,249,0,31,31,31,249,140,249,0,0,0,0,0
0,53,0,0,53,0,0,0,159,159,53,53,159,53,53,182,182,182,53,182,0,53,53,53,182,188,182,0,0,0,0,0
0,87,0,0,87,0,0,0,167,167,87,87,167,87,87,184,184,184,87,184,0,87,87,87,184,145,184,0,21,0,0,0
0,65,0,0,65,0,0,0,198,198,65,65,198,65,65,203,203,203,65,203,0,65,65,65,203,147,203,0,0,0,0,0
0,46,0,0,46,0,0,0,200,200,46,46,200,46,46,128,128,128,46,128,0,46,46,46,128,138,128,0,0,0,0,0
0,46,0,0,46,0,0,0,169,169,46,46,169,46,46,114,114,114,46,114,0,46,46,46,114,63,114,0,0,0,0,0
0,109,0,0,109,0,0,0,199,199,109,109,199,109,109,123,123,123,109,123,0,109,109,109,123,147,123,0,0,0,0,0
0,153,0,0,153,0,0,0,138,138,153,153,138,153,153,104,104,104,153,104,0,153,153,153,104,155,104,0,0,0,0,0
0,65,0,0,65,0,0,0,119,119,65,65,119,65,65,110,110,110,65,110,0,65,65,65,110,190,110,0,0,0,0,0
0,73,0,0,73,0,0,0,145,145,73,73,145,73,73,94,94,94,73,94,0,73,73,73,94,253,94,0,0,0,0,0
0,213,0,0,213,0,0,0,93,93,213,213,93,213,213,81,81,81,213,81,0,213,213,213,81,165,81,0,0,0,0,0
0,168,0,0,168,0,0,0,72,72,168,168,72,168,168,99,99,99,168,99,0,168,168,168,99,138,99,0,0,0,0,0
0,206,0,0,206,0,0,0,36,36,206,206,36,206,206,111,111,111,206,111,0,206,206,206,111,153,111,0,0,0,0,0
0,259,0,0,259,0,0,0,0,0,259,259,0,259,259,97,97,97,259,97,0,259,259,259,97,387,97,0,0,0,0,0
0,221,0,0,221,0,0,0,22,22,221,221,22,221,221,46,46,46,221,46,0,221,221,221,46,263,46,0,0,0,0,0
0,103,0,0,103,0,0,0,0,0,103,103,0,103,103,37,37,37,103,37,0,103,103,103,37,207,37,0,31,0,0,0
0,106,0,0,106,0,0,0,0,0,106,106,0,106,106,20,20,20,106,20,0,106,106,106,20,260,20,0,22,20,0,0
0,160,0,0,160,0,0,0,0,0,160,160,0,160,160,32,32,32,160,32,0,160,160,160,32,394,32,31,43,0,0,0
0,184,0,0,184,0,0,0,0,0,184,184,0,184,184,41,41,41,184,41,0,184,184,184,41,455,41,62,29,0,0,0
0,157,0,0,157,0,0,0,0,0,157,157,0,157,157,102,102,102,157,102,0,157,157,157,102,407,102,120,102,0,0,0
0,201,0,0,201,0,0,0,0,0,201,201,0,201,201,54,54,54,201,54,0,201,201,201,54,366,54,142,54,0,0,0
0,158,0,0,158,0,0,0,0,0,158,158,0,158,158,41,41,41,158,41,0,158,158,158,41,325,41,164,41,0,0,0
0,124,0,0,124,0,0,0,0,0,124,124,0,124,124,52,52,52,124,52,0,124,124,124,52,381,52,156,52,0,0,0
0,83,0,0,83,0,0,0,0,0,83,83,0,83,83,57,57,57,83,57,0,83,83,83,57,405,57,136,57,0,0,0
0,97,0,0,97,0,0,0,0,0,97,97,0,97,97,38,38,38,97,38,0,97,97,97,38,345,38,116,38,0,0,0
0,52,0,0,52,0,0,0,0,0,52,52,0,52,52,51,51,51,52,51,0,52,52,52,51,356,51,141,51,0,0,0
0,58,0,0,58,0,0,0,0,0,58,58,0,58,58,42,42,42,58,42,0,58,58,58,42,319,42,125,42,0,0,0
0,47,0,0,47,0,0,0,0,0,47,47,0,47,47,45,45,45,47,45,0,47,47,47,45,318,45,89,45,0,0,0
0,41,0,0,41,0,0,0,0,0,41,41,0,41,41,59,59,59,41,59,0,41,41,41,59,215,59,132,59,0,0,0
0,35,0,0,35,0,0,0,0,0,35,35,0,35,35,67,67,67,35,67,0,35,35,35,67,199,67,202,67,0,0,0
0,187,0,0,187,0,0,0,0,0,187,187,0,187,187,65,65,65,187,65,0,187,187,187,65,187,65,160,65,0,0,0
0,138,0,0,138,0,0,0,0,0,138,138,0,138,138,72,72,72,138,72,0,138,138,138,72,138,72,166,72,0,0,0
0,142,0,0,142,0,0,0,0,0,142,142,0,142,142,64,64,64,142,64,0,142,142,142,64,142,64,150,64,0,0,0
0,174,0,0,174,0,0,0,0,0,174,174,0,174,174,75,75,75,174,75,0,174,174,174,75,174,75,126,75,0,0,0
0,173,0,0,173,0,0,0,0,0,173,173,0,173,173,53,53,53,173,53,0,173,173,173,53,173,53,108,53,0,0,0
0,188,0,0,188,0,0,0,0,0,188,188,0,188,188,71,71,71,188,71,0,188,188,188,71,188,71,89,71,0,0,0
0,150,0,0,150,0,0,0,0,0,150,150,0,150,150,38,38,38,150,38,0,150,150,150,38,150,38,101,38,0,0,0
0,235,0,0,235,0,0,0,0,0,235,235,0,235,235,75,75,75,235,75,0,235,235,235,75,235,75,91,75,0,0,0
0,181,0,0,181,0,0,0,0,0,181,181,0,181,181,70,70,70,181,70,0,181,181,181,70,181,70,86,70,0,0,0
0,258,0,0,258,0,0,0,0,0,258,258,0,258,258,47,47,47,258,47,0,258,258,258,47,258,47,83,47,0,0,0
0,142,0,0,142,0,0,0,0,0,142,142,0,142,142,72,72,72,142,72,0,142,142,142,72,142,72,73,72,0,0,0
0,155,0,0,155,0,0,0,0,0,155,155,0,155,155,46,46,46,155,46,0,155,155,155,46,155,46,64,46,0,0,0
0,242,0,0,242,0,0,0,0,0,242,242,0,242,242,58,58,58,242,58,0,242,242,242,58,242,58,38,58,0,0,0
0,136,0,0,136,0,0,0,0,0,136,136,0,136,136,51,51,51,136,51,0,136,136,136,51,136,51,59,51,0,0,0
0,126,0,0,126,0,0,0,0,0,126,126,0,126,126,26,26,26,126,26,0,126,126,126,26,126,26,31,26,0,0,0
0,140,0,0,140,0,0,0,0,0,140,140,0,140,140,0,0,0,140,0,0,140,140,140,0,140,0,29,0,0,0,0
0,144,0,0,144,0,0,0,0,0,144,144,0,144,144,21,21,21,144,21,0,144,144,144,21,144,21,47,21,0,0,0
0,177,0,0,177,0,0,0,0,0,177,177,0,177,177,0,0,0,177,0,0,177,177,177,0,177,0,33,0,0,0,0
0,193,0,0,193,0,0,0,0,0,193,193,0,193,193,0,0,0,193,0,0,193,193,193,0,193,0,29,0,0,0,0
0,119,0,0,119,0,0,0,0,0,119,119,0,119,119,0,0,0,119,0,0,119,119,119,0,119,0,32,0,0,0,0
0,195,0,0,195,0,0,0,0,0,195,195,0,195,195,0,0,0,195,0,0,195,195,195,0,195,0,30,0,0,0,0
0,258,0,0,258,0,0,0,0,0,258,258,0,258,258,0,0,0,258,0,0,258,258,258,0,258,0,45,0,0,0,0
0,109,0,0,109,0,0,0,0,0,109,109,0,109,109,0,0,0,109,0,0,109,109,109,0,109,0,30,0,0,0,0
0,58,0,0,58,0,0,0,0,0,58,58,0,58,58,0,0,0,58,0,0,58,58,58,0,58,0,28,0,0,0,0
0,52,0,0,52,0,0,0,0,0,52,52,0,52,52,0,0,0,52,0,0,52,52,52,0,52,0,34,0,0,0,0
0,40,0,0,40,0,0,0,0,0,40,40,0,40,40,0,0,0,40,0,0,40,40,40,0,40,0,44,0,0,0,0
0,36,0,0,36,0,0,0,0,0,36,36,0,36,36,0,0,0,36,0,0,36,36,36,0,36,0,64,0,0,0,0
0,28,0,0,28,0,0,0,0,0,28,28,0,28,28,0,0,0,28,0,0,28,28,28,0,28,0,54,0,0,0,0
0,36,0,0,36,0,0,0,0,0,36,36,0,36,36,0,0,0,36,0,0,36,36,36,0,36,0,53,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
0,28,0,0,28,0,0,0,0,0,28,28,0,28,28,0,0,0,28,0,0,28,28,28,0,28,0,38,0,0,0,0
0,27,0,0,27,0,0,0,0,0,27,27,0,27,27,0,0,0,27,0,0,27,27,27,0,27,0,26,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,22,0,0,22,0,0,0,0,0,22,22,0,22,22,0,0,0,22,0,0,22,22,22,0,22,0,20,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,32,0,0,0,0,0,32,32,0,32,32,0,0,0,32,0,0,32,32,32,0,32,0,22,0,0,0,0
0,60,0,0,60,0,0,0,0,0,60,60,0,60,60,0,0,0,60,0,0,60,60,60,0,60,0,0,0,0,0,0
0,35,0,0,35,0,0,0,0,0,35,35,0,35,35,0,0,0,35,0,0,35,35,35,0,35,0,0,0,0,0,0
0,44,0,0,44,0,0,0,0,0,44,44,0,44,44,0,0,0,44,0,0,44,44,44,0,44,0,0,0,0,0,0
0,41,0,0,41,0,0,0,0,0,41,41,0,41,41,0,0,0,41,0,0,41,41,41,0,41,0,0,0,0,0,0
0,45,0,0,45,0,0,0,0,0,45,45,0,45,45,0,0,0,45,0,0,45,45,45,0,45,0,0,0,0,0,0
0,32,0,0,32,0,0,0,0,0,32,32,0,32,32,0,0,0,32,0,0,32,32,32,0,32,0,29,0,0,0,0
0,53,0,0,53,0,0,0,0,0,53,53,0,53,53,0,0,0,53,0,0,53,53,53,0,53,0,63,0,0,0,0
0,62,0,0,62,0,0,0,0,0,62,62,0,62,62,0,0,0,62,0,0,62,62,62,0,62,0,48,0,0,0,0
0,48,0,0,48,0,0,0,0,0,48,48,0,48,48,0,0,0,48,0,0,48,48,48,0,48,0,78,0,0,0,0
0,64,0,0,64,0,0,0,0,0,64,64,0,64,64,0,0,0,64,0,0,64,64,64,0,64,0,91,0,0,0,0
0,81,0,0,81,0,0,0,0,0,81,81,0,81,81,0,0,0,81,0,0,81,81,81,0,81,0,78,0,0,0,0
0,96,0,0,96,0,0,0,0,0,96,96,0,96,96,0,0,0,96,0,0,96,96,96,0,96,0,82,0,0,0,0
0,70,0,0,70,0,0,0,0,0,70,70,0,70,70,0,0,0,70,0,0,70,70,70,0,70,0,85,0,0,0,0
0,52,0,0,52,0,0,0,0,0,52,52,0,52,52,0,0,0,52,0,0,52,52,52,0,52,0,89,0,0,0,0
0,34,0,0,34,0,0,0,0,0,34,34,0,34,34,0,0,0,34,0,0,34,34,34,0,34,0,64,0,0,0,0
0,53,0,0,53,0,0,0,0,0,53,53,0,53,53,0,0,0,53,0,0,53,53,53,0,53,0,50,0,0,0,0
0,41,0,0,41,0,0,0,0,0,41,41,0,41,41,0,0,0,41,0,0,41,41,41,0,41,0,39,0,0,0,0
0,49,0,0,49,0,0,0,0,0,49,49,0,49,49,0,0,0,49,0,0,49,49,49,0,49,0,49,0,0,0,0
0,20,0,0,20,0,0,0,0,0,20,20,0,20,20,0,0,0,20,0,0,20,20,20,0,20,0,44,0,0,0,0
0,35,0,0,35,0,0,0,51,51,35,35,51,35,35,23,23,23,35,23,0,35,35,35,23,35,23,43,23,0,0,0
0,64,0,0,64,0,0,0,34,34,64,64,34,64,64,0,0,0,64,0,0,64,64,64,0,64,0,56,0,0,0,0
0,75,0,0,75,0,0,0,58,58,75,75,58,75,75,0,0,0,75,0,0,75,75,75,0,75,0,55,0,0,0,0
0,50,0,0,50,0,0,0,81,81,50,50,81,50,50,0,0,0,50,0,0,50,50,50,0,50,0,43,0,0,0,0
0,70,0,0,70,0,0,0,112,112,70,70,112,70,70,0,0,0,70,0,0,70,70,70,0,70,0,51,0,0,0,0
0,62,0,0,62,0,0,0,114,114,62,62,114,62,62,24,24,24,62,24,0,62,62,62,24,62,24,37,24,0,0,0
0,64,0,0,64,0,0,0,85,85,64,64,85,64,64,0,0,0,64,0,0,64,64,64,0,64,0,32,0,0,0,0
0,50,0,0,50,0,0,0,92,92,50,50,92,50,50,0,0,0,50,0,0,50,50,50,0,50,0,195,0,0,0,0
0,73,0,0,73,0,0,0,112,112,73,73,112,73,73,0,0,0,73,0,0,73,73,73,0,73,0,176,0,0,0,0
0,56,0,0,56,0,0,0,79,79,56,56,79,56,56,0,0,0,56,0,0,56,56,56,0,56,0,204,0,0,0,0
0,64,0,0,64,0,0,0,83,83,64,64,83,64,64,0,0,0,64,0,0,64,64,64,0,64,0,168,0,0,0,0
0,52,0,0,52,0,0,0,74,74,52,52,74,52,52,0,0,0,52,0,0,52,52,52,0,52,0,193,0,0,0,0
0,85,0,0,85,0,0,0,104,104,85,85,104,85,85,0,0,0,85,0,0,85,85,85,0,85,0,166,0,0,0,0
0,66,0,0,66,0,0,0,102,102,66,66,102,66,66,0,0,0,66,0,0,66,66,66,0,66,0,152,0,0,0,0
0,49,0,0,49,0,0,0,121,121,49,49,121,49,49,0,0,0,49,0,0,49,49,49,0,49,0,64,0,0,0,0
0,53,0,0,53,0,0,0,160,160,53,53,160,53,53,0,0,0,53,0,0,53,53,53,0,53,0,146,0,0,0,0
0,25,0,0,25,0,0,0,149,149,25,25,149,25,25,0,0,0,25,0,0,25,25,25,0,25,0,161,0,0,0,0
0,25,0,0,25,0,0,0,173,173,25,25,173,25,25,0,0,0,25,0,0,25,25,25,0,25,0,143,0,0,0,0
0,189,0,0,189,0,0,0,116,116,189,189,116,189,189,0,0,0,189,0,0,189,189,189,0,189,0,189,0,0,0,0
0,225,0,0,225,0,0,0,148,148,225,225,148,225,225,0,0,0,225,0,0,225,225,225,0,225,0,225,0,0,0,0
0,221,0,0,221,0,0,0,95,95,221,221,95,221,221,0,0,0,221,0,0,221,221,221,0,221,0,221,0,0,0,0
0,254,0,0,254,0,0,0,73,73,254,254,73,254,254,0,0,0,254,0,0,254,254,254,0,254,0,254,0,0,0,0
0,245,0,0,245,0,0,0,63,63,245,245,63,245,245,0,0,0,245,0,0,245,245,245,0,245,0,245,0,0,0,0
0,295,0,0,295,0,0,0,88,88,295,295,88,295,295,0,0,0,295,0,0,295,295,295,0,295,0,295,0,0,0,0
0,254,0,0,254,0,0,0,93,93,254,254,93,254,254,0,0,0,254,0,0,254,254,254,0,254,0,254,0,0,0,0
0,277,0,0,277,0,0,0,111,111,277,277,111,277,277,0,0,0,277,0,0,277,277,277,0,277,0,277,0,0,0,0
0,310,0,0,310,0,0,0,115,115,310,310,115,310,310,0,0,0,310,0,0,310,310,310,0,310,0,310,0,0,0,0
0,555,0,0,555,0,0,0,99,99,555,555,99,555,555,0,0,0,555,0,0,555,555,555,0,555,0,555,0,0,0,0
0,563,0,0,563,0,0,0,140,140,563,563,140,563,563,0,0,0,563,0,0,563,563,563,0,563,0,563,0,0,0,0
0,545,0,0,545,0,0,0,106,106,545,545,106,545,545,0,0,0,545,0,0,545,545,545,0,545,0,545,0,0,0,0
0,479,0,0,479,0,0,0,177,177,479,479,177,479,479,0,0,0,479,0,0,479,479,479,0,479,0,479,0,0,0,0
0,568,0,0,568,0,0,0,157,157,568,568,157,568,568,0,0,0,568,0,0,568,568,568,0,568,0,568,0,0,0,0
0,541,0,0,541,0,0,0,124,124,541,541,124,541,541,0,0,0,541,0,0,541,541,541,0,541,0,541,0,0,0,0
0,445,0,0,445,0,0,0,104,104,445,445,104,445,445,0,0,0,445,0,0,445,445,445,0,445,0,445,0,0,0,0
0,469,0,0,469,0,0,0,115,115,469,469,115,469,469,0,0,0,469,0,0,469,469,469,0,469,0,469,0,0,0,0
0,443,0,0,443,0,0,0,111,111,443,443,111,443,443,0,0,0,443,0,0,443,443,443,0,443,0,443,0,0,0,0
0,186,0,0,186,0,0,0,106,106,186,186,106,186,186,0,0,0,186,0,0,186,186,186,0,186,0,186,0,0,0,0
0,173,0,0,173,0,0,0,70,70,173,173,70,173,173,0,0,0,173,0,0,173,173,173,0,173,0,173,0,0,0,0
0,180,0,0,180,0,0,0,97,97,180,180,97,180,180,0,0,0,180,0,0,180,180,180,0,180,0,180,0,0,0,0
0,145,0,0,145,0,0,0,62,62,145,145,62,145,145,0,0,0,145,0,0,145,145,145,0,145,0,145,0,0,0,0
0,121,0,0,121,0,0,0,110,110,121,121,110,121,121,0,0,0,121,0,0,121,121,121,0,121,0,121,0,0,0,0
0,135,0,0,135,0,0,0,72,72,135,135,72,135,135,0,0,0,135,0,0,135,135,135,0,135,0,135,0,0,0,0
0,113,0,0,113,0,0,0,114,114,113,113,114,113,113,0,0,0,113,0,0,113,113,113,0,113,0,113,0,0,0,0
0,115,0,0,115,0,0,0,78,78,115,115,78,115,115,0,0,0,115,0,0,115,115,115,0,115,0,115,0,0,0,0
0,108,0,0,108,0,0,0,85,85,108,108,85,108,108,0,0,0,108,0,0,108,108,108,0,108,0,108,0,0,0,0
0,134,0,0,134,0,0,0,71,71,134,134,71,134,134,0,0,0,134,0,0,134,134,134,0,134,0,134,0,0,0,0
0,143,0,0,143,0,0,0,118,118,143,143,118,143,143,0,0,0,143,0,0,143,143,143,0,143,0,143,0,0,0,0
0,154,0,0,154,0,0,0,84,84,154,154,84,154,154,0,0,0,154,0,0,154,154,154,0,154,0,154,0,0,0,0
0,97,0,0,97,0,0,0,82,82,97,97,82,97,97,0,0,0,97,0,0,97,97,97,0,97,0,97,0,0,0,0
0,135,0,0,135,0,0,0,73,73,135,135,73,135,135,0,0,0,135,0,0,135,135,135,0,135,0,135,0,0,0,0
0,144,0,0,144,0,0,0,96,96,144,144,96,144,144,0,0,0,144,0,0,144,144,144,0,144,0,144,0,0,0,0
0,136,0,0,136,0,0,0,70,70,136,136,70,136,136,0,0,0,136,0,0,136,136,136,0,136,0,136,0,0,0,0
0,136,0,0,136,0,0,0,35,35,136,136,35,136,136,0,0,0,136,0,0,136,136,136,0,136,0,136,0,0,0,0
0,109,0,0,109,0,0,0,31,31,109,109,31,109,109,0,0,0,109,0,0,109,109,109,0,109,0,109,0,0,0,0
0,77,0,0,77,0,0,0,30,30,77,77,30,77,77,0,0,0,77,0,0,77,77,77,0,77,0,77,0,0,0,0
0,61,0,0,61,0,0,0,32,32,61,61,32,61,61,0,0,0,61,0,0,61,61,61,0,61,0,61,0,0,0,0
