0,1,2,3,4,5,6,7,8,9,10
170,0,170,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,0
60,0,60,0,0,0,0,0,0,0,0
42,0,42,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
20,0,20,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,0
98,0,98,0,0,0,0,0,0,0,0
145,0,145,0,0,0,0,0,0,0,0
139,0,139,0,0,0,0,0,0,0,0
115,0,115,0,0,0,0,0,0,0,0
119,0,119,0,0,0,0,0,0,0,0
99,0,99,22,0,0,0,0,0,0,0
95,0,95,88,0,0,0,0,0,0,0
117,0,117,76,36,0,0,0,0,0,0
109,0,109,64,30,0,0,0,0,0,0
128,0,128,55,57,0,0,0,0,0,0
136,0,136,43,86,0,0,0,0,0,0
89,0,89,43,93,25,0,0,0,0,0
135,0,135,28,114,24,0,0,0,0,0
131,0,131,25,170,37,0,0,0,0,0
65,0,65,40,200,61,0,0,0,0,0
38,0,38,62,229,88,0,0,0,0,0
34,0,34,56,369,93,0,0,0,0,0
43,0,43,82,369,80,0,0,0,0,0
63,0,63,153,360,101,0,0,0,0,0
116,0,116,174,317,88,0,0,0,0,0
153,0,153,102,290,84,0,0,0,0,0
160,0,160,85,280,86,0,0,0,0,0
90,0,90,124,245,80,0,0,0,0,0
92,0,92,113,260,87,0,0,0,0,0
117,0,117,166,278,95,0,0,0,0,0
162,0,162,163,355,105,0,0,0,0,0
145,0,145,121,443,128,0,0,0,0,0
165,0,165,92,456,111,0,0,0,0,0
149,0,149,112,517,122,0,0,0,0,0
124,0,124,82,700,140,0,0,0,0,0
78,0,78,101,799,161,0,0,0,0,0
75,0,75,111,773,159,0,0,0,0,0
73,0,73,145,770,119,0,0,0,0,0
64,0,64,119,943,139,0,0,0,0,0
91,0,91,106,938,185,0,0,0,0,0
101,0,101,113,954,179,0,0,0,0,0
88,0,88,103,1131,153,0,0,0,0,0
99,0,99,178,1359,166,0,0,0,0,0
84,0,84,219,1261,175,0,0,0,0,0
68,0,68,153,1351,247,0,0,0,0,0
74,0,74,206,1371,238,0,0,0,0,0
56,0,56,189,1297,276,0,0,0,0,0
74,0,74,218,1138,203,0,0,0,0,0
63,0,63,269,1077,205,0,0,0,0,0
45,0,45,298,940,181,0,0,0,0,0
71,0,71,220,793,177,0,0,0,0,0
77,0,77,257,675,119,21,0,0,0,0
106,0,106,217,597,115,22,0,0,0,0
115,0,115,204,519,183,22,0,0,0,0
155,0,155,225,475,202,32,0,0,0,0
131,0,131,172,500,255,33,0,0,0,0
100,0,100,156,444,277,52,0,0,0,0
107,0,107,234,421,317,40,0,0,0,0
71,0,71,272,462,249,29,0,0,0,0
89,0,89,183,433,222,24,0,0,0,0
150,0,150,135,448,167,26,0,0,0,0
213,0,213,168,417,167,22,0,0,0,0
325,0,325,212,322,138,0,0,0,0,0
575,0,575,575,383,87,22,0,0,0,0
308,0,308,308,361,112,23,0,0,0,0
346,0,346,346,466,92,0,0,0,0,0
708,0,708,708,536,83,0,0,0,0,0
732,0,732,732,594,119,0,0,0,0,0
603,0,603,603,685,152,0,0,0,0,0
267,0,267,267,860,115,0,0,0,0,0
388,0,388,388,905,184,0,0,0,0,0
438,0,438,438,1058,195,0,0,0,0,0
509,0,509,509,1032,199,0,0,0,0,0
515,0,515,515,950,169,0,0,0,0,0
454,0,454,454,904,172,0,0,0,0,0
487,0,487,487,861,133,0,20,0,0,0
475,0,475,475,945,195,0,386,0,0,0
446,0,446,446,936,180,0,387,0,0,0
491,0,491,491,942,133,22,440,0,0,0
466,0,466,466,839,97,27,455,0,0,0
537,0,537,537,943,65,0,453,0,0,0
439,0,439,439,834,63,0,447,0,0,0
430,0,430,430,856,71,0,398,0,0,0
437,0,437,437,868,73,0,433,0,0,0
346,0,346,346,751,72,0,506,0,0,0
333,0,333,333,1185,63,1185,1185,0,0,0
323,0,323,323,555,61,555,555,0,0,0
359,0,359,359,1152,67,1152,1152,45,0,0
501,0,501,501,714,57,714,714,47,0,0
516,0,516,516,613,62,613,613,36,0,0
657,0,657,657,800,54,800,800,38,0,0
698,0,698,698,536,54,536,536,25,0,0
876,0,876,876,501,59,501,501,27,0,0
854,0,854,854,481,31,481,481,22,0,0
910,0,910,910,517,40,517,517,517,0,0
755,0,755,755,483,45,483,483,483,0,0
694,0,694,694,772,35,772,772,772,0,0
531,0,531,531,903,41,903,903,903,0,0
416,0,416,416,958,45,958,958,958,0,0
428,0,428,428,1046,37,1046,1046,1046,0,0
365,0,365,365,1107,49,1107,1107,1107,0,0
397,0,397,397,1168,54,1168,1168,1168,0,0
362,0,362,362,1264,43,1264,1264,1264,0,0
337,0,337,337,1178,44,1178,1178,1178,0,0
354,0,354,354,1188,35,1188,1188,1188,0,0
395,0,395,395,1132,46,1132,1132,1132,0,0
360,0,360,360,1368,50,1368,1368,1368,0,0
366,0,366,366,1035,36,1035,1035,1035,0,0
393,0,393,393,1159,41,1159,1159,1159,0,0
374,0,374,374,1007,55,1007,1007,1007,0,0
402,0,402,402,797,51,797,797,797,0,0
358,0,358,358,678,31,678,678,678,71,0
273,0,273,273,761,31,761,761,761,76,0
303,0,303,303,319,0,319,319,319,230,27
146,0,146,146,590,0,590,590,590,117,138
115,0,115,115,627,0,627,627,627,74,72
106,0,106,106,649,0,649,649,649,77,228
107,0,107,107,206,0,206,206,206,112,205
102,0,102,102,161,0,161,161,161,161,329
51,0,51,51,129,0,129,129,129,142,457
56,0,56,56,97,0,97,97,97,118,475
97,0,97,97,78,0,78,78,78,141,178
81,0,81,81,71,0,71,71,71,183,1133
76,0,76,76,40,0,40,40,40,226,1151
92,0,92,92,38,0,38,38,38,168,1303
74,0,74,74,44,0,44,44,44,227,903
78,0,78,78,35,0,35,35,35,177,1513
52,0,52,52,38,0,38,38,38,209,1476
41,0,41,41,28,0,28,28,28,218,1666
34,0,34,34,42,0,42,42,42,223,1596
53,0,53,53,32,0,32,32,32,224,1532
50,0,50,50,24,0,24,24,24,285,1573
56,0,56,56,31,0,31,31,31,256,1625
44,0,44,44,42,0,42,42,42,266,1613
42,0,42,42,31,0,31,31,31,291,1631
28,0,28,28,62,0,62,62,62,262,1577
25,0,25,25,57,0,57,57,57,300,1457
24,0,24,24,26,0,26,26,26,334,1384
30,0,30,30,23,0,23,23,23,333,1264
36,0,36,36,59,0,59,59,59,356,1116
52,0,52,52,27,0,27,27,27,301,1066
51,0,51,51,51,0,51,51,51,370,940
43,0,43,43,74,0,74,74,74,415,926
49,0,49,49,68,0,68,68,68,415,874
76,0,76,76,27,0,27,27,27,365,840
75,0,75,75,24,0,24,24,24,383,823
83,0,83,83,29,0,29,29,29,281,851
75,0,75,75,21,0,21,21,21,298,894
61,0,61,61,255,0,255,255,255,255,929
47,0,47,47,238,0,238,238,238,238,903
45,0,45,45,263,0,263,263,263,263,807
50,0,50,50,291,0,291,291,291,291,670
26,0,26,26,305,0,305,305,305,305,657
33,0,33,33,339,0,339,339,339,339,678
28,0,28,28,378,0,378,378,378,378,720
44,0,44,44,510,0,510,510,510,510,580
44,0,44,44,478,0,478,478,478,478,566
31,0,31,31,597,0,597,597,597,597,512
30,0,30,30,760,0,760,760,760,760,434
24,0,24,24,591,0,591,591,591,591,426
0,0,0,0,450,0,450,450,450,450,504
30,0,30,30,515,0,515,515,515,515,512
28,0,28,28,642,0,642,642,642,642,636
34,0,34,34,526,0,526,526,526,526,699
0,0,0,0,459,0,459,459,459,459,766
0,0,0,0,545,0,545,545,545,545,801
24,0,24,24,596,0,596,596,596,596,760
22,0,22,22,661,0,661,661,661,661,732
0,0,0,0,507,0,507,507,507,507,760
0,0,0,0,468,0,468,468,468,468,672
0,0,0,0,417,0,417,417,417,417,744
0,0,0,0,435,0,435,435,435,435,730
0,0,0,0,421,0,421,421,421,421,714
0,0,0,0,367,0,367,367,367,367,618
25,0,25,25,355,0,355,355,355,355,597
0,0,0,0,345,0,345,345,345,345,572
25,0,25,25,314,0,314,314,314,314,564
31,0,31,31,359,0,359,359,359,359,529
34,0,34,34,342,0,342,342,342,342,443
24,0,24,24,371,0,371,371,371,371,439
40,0,40,40,339,0,339,339,339,339,410
30,0,30,30,281,0,281,281,281,281,370
22,0,22,22,198,0,198,198,198,198,366
37,0,37,37,220,0,220,220,220,220,348
29,0,29,29,138,0,138,138,138,138,350
125,0,125,125,125,0,125,125,125,125,283
165,0,165,165,165,0,165,165,165,165,284
149,0,149,149,149,0,149,149,149,149,289
123,0,123,123,123,0,123,123,123,123,270
92,0,92,92,92,0,92,92,92,92,302
70,0,70,70,70,0,70,70,70,70,244
62,0,62,62,62,0,62,62,62,62,225
29,0,29,29,29,0,29,29,29,29,196
47,0,47,47,47,0,47,47,47,47,176
76,0,76,76,76,0,76,76,76,76,162
81,0,81,81,81,0,81,81,81,81,113
82,0,82,82,82,0,82,82,82,82,123
87,0,87,87,87,0,87,87,87,87,171
78,0,78,78,78,0,78,78,78,78,97
0,0,0,0,0,0,0,0,0,0,130
27,0,27,27,27,0,27,27,27,27,77
0,0,0,0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,0,0,0,46
0,0,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36
0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0,0,0,39
0,0,0,0,0,0,0,0,0,0,53
0,0,0,0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,0,0,40
0,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,46
0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40
0,0,0,0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
