0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
382,29,29,712,712,712,26,382,29,70,29,406,382,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,20,20,755,755,755,52,394,20,82,20,403,394,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,20,20,781,781,781,50,410,20,92,20,410,410,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,28,28,814,814,814,42,413,28,87,28,437,413,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,24,24,831,831,831,67,339,24,87,24,357,339,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,780,780,780,78,390,0,94,0,461,390,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,666,666,666,56,470,0,55,0,368,470,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,1001,1001,1001,63,62,0,73,0,419,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,709,709,709,709,709,68,77,709,36,709,287,77,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084,1084,1084,1084,1084,87,1084,1084,53,1084,317,1084,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,655,655,655,655,61,655,655,58,655,389,655,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,606,606,606,606,77,606,606,54,606,413,606,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1017,1017,1017,1017,1017,83,1017,1017,28,1017,390,1017,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,998,998,998,998,998,80,998,998,50,998,485,998,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,883,883,883,883,73,883,883,75,883,480,883,28,25,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1017,1017,1017,1017,1017,83,1017,1017,43,1017,567,1017,66,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1008,1008,1008,1008,1008,91,1008,1008,45,1008,461,1008,44,27,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,705,705,705,705,705,80,705,705,95,705,480,705,61,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,654,654,654,654,93,654,654,108,654,459,654,62,103,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,901,901,901,901,77,901,901,97,901,428,901,47,109,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,613,613,613,613,61,613,613,94,613,520,613,50,73,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,605,605,605,605,70,605,605,120,605,410,605,41,78,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,476,476,476,476,57,476,476,164,476,385,476,52,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,483,483,483,483,483,68,483,483,153,483,574,483,46,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,329,329,329,329,329,75,329,329,118,329,375,329,49,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,503,503,503,503,74,503,503,161,503,423,503,42,91,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,479,479,479,479,90,479,479,152,479,404,479,45,106,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,555,555,555,555,65,555,555,160,555,405,555,44,80,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,518,518,518,518,518,94,518,518,198,518,375,518,37,102,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,512,512,512,512,79,512,512,217,512,390,512,39,106,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,443,443,443,443,443,63,443,443,290,443,349,443,29,157,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,534,534,534,534,73,534,534,257,534,184,534,29,164,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,477,477,477,477,88,477,477,249,477,352,477,27,185,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,498,498,498,498,498,50,498,498,231,498,435,498,28,198,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462,462,462,462,462,78,462,462,248,462,241,462,62,211,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,571,571,571,571,86,571,571,219,571,494,571,19,571,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,63,40,40,243,40,556,40,20,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,34,34,34,64,34,34,300,34,549,34,24,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,401,401,401,401,401,50,401,401,267,401,357,401,44,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,418,418,418,418,34,418,418,271,418,446,418,60,418,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,406,406,406,406,45,406,406,306,406,206,406,50,406,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,418,418,418,418,44,418,418,344,418,168,418,46,418,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,49,49,49,51,49,49,338,49,180,49,331,49,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,202,202,202,202,0,202,202,351,202,150,202,298,202,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,46,46,46,46,0,46,46,227,46,159,46,492,46,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,54,54,54,54,0,54,54,250,54,146,54,440,54,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,17,17,17,17,0,17,17,196,17,172,17,511,17,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,25,25,25,25,0,25,25,136,25,206,25,440,25,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,0,32,32,94,32,166,32,329,32,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,22,0,22,22,60,22,196,22,342,22,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,0,29,29,39,29,120,29,353,29,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,0,27,27,58,27,128,27,278,27,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,0,35,35,41,35,132,35,36,35,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,0,20,20,45,20,135,20,41,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,47,47,47,47,0,47,47,24,47,189,47,47,47,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,0,26,26,99,26,197,26,26,26,0,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,55,55,55,55,0,55,55,98,55,184,55,55,55,0,98,74,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,24,24,24,0,24,24,128,24,211,24,24,24,0,128,82,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,78,78,78,78,0,78,78,139,78,178,78,78,78,0,139,166,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,185,185,185,185,0,185,185,120,185,148,185,185,185,0,120,63,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,241,241,241,241,0,241,241,121,241,150,241,241,241,0,121,241,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,195,195,195,195,0,195,195,145,195,161,195,195,195,0,145,195,26,0,0,0,0,0,0,0,0,0,0,0,0
191,191,191,191,191,191,0,191,191,132,191,331,191,191,191,0,132,191,21,0,0,0,0,0,0,0,0,0,0,0,0
74,74,74,74,74,74,0,74,74,121,74,135,74,74,74,0,121,74,21,0,0,0,0,0,0,0,0,0,0,0,0
265,265,265,265,265,265,0,265,265,185,265,116,265,265,265,0,185,265,0,54,0,0,0,0,0,0,0,0,0,0,0
173,173,173,173,173,173,0,173,173,190,173,276,173,173,173,0,190,173,0,32,0,0,0,0,0,0,0,0,0,0,0
146,146,146,146,146,146,0,146,146,192,146,138,146,146,146,0,192,146,0,22,0,0,0,0,0,0,0,0,0,0,0
101,101,101,101,101,101,0,101,101,205,101,141,101,101,101,0,205,101,0,64,0,0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,0,103,103,236,103,131,103,103,103,0,236,103,0,84,33,0,0,0,0,0,0,0,0,0,0
102,102,102,102,102,102,0,102,102,287,102,158,102,102,102,0,287,102,0,78,74,0,0,0,0,0,0,0,0,0,0
135,135,135,135,135,135,0,135,135,294,135,140,135,135,135,0,294,135,0,83,84,0,0,0,0,0,0,0,0,0,0
81,81,81,81,81,81,0,81,81,302,81,149,81,81,81,0,302,81,0,72,65,0,0,0,0,0,0,0,0,0,0
102,102,102,102,102,102,0,102,102,275,102,168,102,102,102,0,275,102,0,99,168,0,0,0,0,0,0,0,0,0,0
31,31,31,31,31,31,0,31,31,234,31,200,31,31,31,0,234,31,0,130,200,0,0,0,0,0,0,0,0,0,0
31,31,31,31,31,31,0,31,31,268,31,208,31,31,31,0,268,31,0,162,208,45,28,0,0,0,0,0,0,0,0
80,80,80,80,80,80,0,80,80,260,80,201,80,80,80,0,260,80,0,195,201,44,24,0,0,0,0,0,0,0,0
105,105,105,105,105,105,0,105,105,178,105,161,105,105,105,0,178,105,0,242,161,43,49,0,0,0,0,0,0,0,0
97,97,97,97,97,97,0,97,97,183,97,208,97,97,97,0,183,97,21,260,208,24,47,0,0,0,0,0,0,0,0
96,96,96,96,96,96,0,96,96,134,96,179,96,96,96,0,134,96,96,261,179,36,41,0,0,0,0,0,0,0,0
54,54,54,54,54,54,0,54,54,90,54,178,54,54,54,0,90,54,54,217,178,28,55,0,0,0,0,0,0,0,0
144,144,144,144,144,144,0,144,144,104,144,235,144,144,144,0,104,144,144,289,235,38,48,0,0,0,0,0,0,0,0
100,100,100,100,100,100,0,100,100,99,100,197,100,100,100,0,99,100,100,329,197,51,60,0,0,0,0,0,0,0,0
82,82,82,82,82,82,0,82,82,92,82,155,82,82,82,0,92,82,82,334,155,38,53,0,0,0,0,0,0,0,0
85,85,85,85,85,85,0,85,85,76,85,131,85,85,85,0,76,85,85,376,131,65,67,0,0,0,0,0,0,0,0
89,89,89,89,89,89,0,89,89,119,89,203,89,89,89,0,119,89,89,413,203,45,60,0,0,0,0,0,0,0,0
77,77,77,77,77,77,0,77,77,200,77,214,77,77,77,0,200,77,77,417,214,36,112,0,0,0,0,0,0,0,0
87,87,87,87,87,87,0,87,87,182,87,159,87,87,87,0,182,87,87,420,159,36,100,0,0,0,0,0,0,0,0
120,120,120,120,120,120,0,120,120,183,120,231,120,120,120,0,183,120,120,571,231,40,123,0,0,0,0,0,0,0,0
114,114,114,114,114,114,0,114,114,184,114,199,114,114,114,0,184,114,114,450,199,34,125,0,0,0,0,0,0,0,0
219,219,219,219,219,219,0,219,219,147,219,237,219,219,219,0,147,219,219,508,237,25,72,0,0,0,0,0,0,0,0
232,232,232,232,232,232,0,232,232,111,232,223,232,232,232,0,111,232,232,521,223,25,97,0,0,0,0,0,0,0,0
259,259,259,259,259,259,0,259,259,156,259,197,259,259,259,0,156,259,259,474,197,23,91,0,0,0,0,0,0,0,0
285,285,285,285,285,285,0,285,285,107,285,233,285,285,285,0,107,285,285,459,233,39,108,0,0,0,0,0,0,0,0
296,296,296,296,296,296,0,296,296,103,296,214,296,296,296,0,103,296,296,444,214,29,211,0,0,0,0,0,0,0,0
266,266,266,266,266,266,0,266,266,129,266,214,266,266,266,115,129,266,266,463,214,23,115,0,0,0,0,0,0,0,0
207,207,207,207,207,207,25,207,207,65,207,185,207,207,207,283,65,207,207,512,185,25,283,0,0,0,0,0,0,0,0
281,281,281,281,281,281,24,281,281,108,281,194,281,281,281,246,108,281,281,505,194,26,246,0,0,0,0,0,0,0,0
374,374,374,374,374,374,0,374,374,121,374,151,374,374,374,112,121,374,374,583,151,22,112,0,0,0,0,0,0,0,0
355,355,355,355,355,355,0,355,355,123,355,173,355,355,355,229,123,355,355,628,173,22,229,0,0,0,0,0,0,0,0
389,389,389,389,389,389,20,389,389,122,389,127,389,389,389,195,122,389,389,541,127,23,195,0,0,0,0,0,0,0,0
363,363,363,363,363,363,22,363,363,121,363,114,363,363,363,332,121,363,363,561,114,20,332,0,0,0,0,0,0,0,0
415,415,415,415,415,415,23,415,415,100,415,155,415,415,415,355,100,415,415,653,155,24,355,0,0,0,0,0,0,0,0
328,328,328,328,328,328,21,328,328,70,328,105,328,328,328,321,70,328,328,665,105,0,321,0,0,0,0,0,0,0,0
332,332,332,332,332,332,0,332,332,86,332,114,332,332,332,344,86,332,332,764,114,0,344,0,0,0,0,0,0,0,0
305,305,305,305,305,305,0,305,305,92,305,120,305,305,305,300,92,305,305,773,120,0,300,0,0,0,0,0,0,0,0
331,331,331,331,331,331,0,331,331,94,331,106,331,331,331,273,94,331,331,743,106,0,273,0,0,0,0,0,0,0,0
286,286,286,286,286,286,32,286,286,67,286,126,286,286,286,335,67,286,286,753,126,0,335,0,0,0,0,0,0,0,0
301,301,301,301,301,301,0,301,301,82,301,423,301,301,301,423,82,301,301,768,423,0,423,0,0,0,0,0,0,0,0
251,251,251,251,251,251,0,251,251,75,251,569,251,251,251,569,75,251,251,721,569,0,569,0,0,0,0,0,0,0,0
229,229,229,229,229,229,0,229,229,79,229,310,229,229,229,310,79,229,229,711,310,0,310,0,0,0,0,0,0,0,0
212,212,212,212,212,212,0,212,212,39,212,543,212,212,212,543,39,212,212,684,543,0,543,0,0,0,0,0,0,0,0
298,298,298,298,298,298,0,298,298,52,298,540,298,298,298,540,52,298,298,694,540,0,540,0,0,0,0,0,0,0,0
272,272,272,272,272,272,0,272,272,58,272,517,272,272,272,517,58,272,272,739,517,0,517,0,0,0,0,0,0,0,0
295,295,295,295,295,295,0,295,295,96,295,442,295,295,295,442,96,295,295,659,442,0,442,0,0,0,0,0,0,0,0
334,334,334,334,334,334,0,334,334,93,334,206,334,334,334,206,93,334,334,764,206,0,206,0,0,0,0,0,0,0,0
255,255,255,255,255,255,0,255,255,79,255,200,255,255,255,200,79,255,255,697,200,0,200,0,0,0,0,0,0,0,0
297,297,297,297,297,297,0,297,297,121,297,166,297,297,297,166,121,297,297,595,166,0,166,0,0,0,0,0,0,0,0
337,337,337,337,337,337,0,337,337,92,337,145,337,337,337,145,92,337,337,609,145,0,145,0,0,0,0,0,0,0,0
305,305,305,305,305,305,0,305,305,106,305,317,305,305,305,317,106,305,305,574,317,0,317,0,0,0,0,0,0,0,0
323,323,323,323,323,323,0,323,323,110,323,329,323,323,323,329,110,323,323,594,329,5,329,0,0,0,0,0,0,0,0
332,332,332,332,332,332,0,332,332,66,332,212,332,332,332,212,66,332,332,623,212,332,212,0,0,0,0,0,0,0,0
338,338,338,338,338,338,0,338,338,48,338,197,338,338,338,197,48,338,338,581,197,338,197,0,0,0,0,0,0,0,0
329,329,329,329,329,329,0,329,329,43,329,202,329,329,329,202,43,329,329,511,202,329,202,0,0,0,0,0,0,0,0
334,334,334,334,334,334,0,334,334,57,334,363,334,334,334,363,57,334,334,465,363,334,363,0,0,0,0,0,0,0,0
340,340,340,340,340,340,0,340,340,32,340,402,340,340,340,402,32,340,340,465,402,340,402,0,0,0,0,0,0,0,0
367,367,367,367,367,367,0,367,367,0,367,205,367,367,367,205,0,367,367,510,205,367,205,0,0,0,0,0,0,0,0
322,322,322,322,322,322,0,322,322,20,322,337,322,322,322,337,20,322,322,507,337,322,337,0,0,0,0,0,0,0,0
411,411,411,411,411,411,0,411,411,36,411,186,411,411,411,186,36,411,411,495,186,411,186,0,0,0,0,0,0,0,0
388,388,388,388,388,388,0,388,388,22,388,179,388,388,388,179,22,388,388,581,179,388,179,0,0,0,0,0,0,0,0
408,408,408,408,408,408,0,408,408,23,408,219,408,408,408,219,23,408,408,524,219,408,219,0,0,0,0,0,0,0,0
325,325,325,325,325,325,0,325,325,36,325,353,325,325,325,353,36,325,325,513,353,325,353,0,0,0,0,0,0,0,0
354,354,354,354,354,354,0,354,354,25,354,373,354,354,354,373,25,354,354,549,373,354,373,0,0,0,0,0,0,0,0
360,360,360,360,360,360,0,360,360,0,360,452,360,360,360,452,0,360,360,567,452,360,452,0,0,0,0,0,0,0,0
333,333,333,333,333,333,0,333,333,22,333,375,333,333,333,375,22,333,333,582,375,333,375,0,0,0,0,0,0,0,0
304,304,304,304,304,304,0,304,304,0,304,325,304,304,304,325,0,304,304,562,325,304,325,0,0,0,0,0,0,0,0
303,303,303,303,303,303,0,303,303,0,303,435,303,303,303,435,0,303,303,443,435,303,435,0,0,0,0,0,0,0,0
291,291,291,291,291,291,0,291,291,0,291,349,291,291,291,349,0,291,291,468,349,291,349,0,0,0,0,0,0,0,0
311,311,311,311,311,311,0,311,311,0,311,322,311,311,311,322,0,311,311,548,322,311,322,0,0,0,0,0,0,0,0
305,305,305,305,305,305,0,305,305,28,305,341,305,305,305,341,28,305,305,630,341,305,341,0,0,0,0,0,0,0,0
250,250,250,250,250,250,0,250,250,0,250,291,250,250,250,291,0,250,250,584,291,250,291,0,0,0,0,0,0,0,0
273,273,273,273,273,273,0,273,273,0,273,209,273,273,273,209,0,273,273,664,209,273,209,0,0,0,0,0,0,0,0
272,272,272,272,272,272,0,272,272,0,272,268,272,272,272,268,0,272,272,612,268,272,268,29,0,0,0,0,0,0,0
276,276,276,276,276,276,0,276,276,0,276,303,276,276,276,303,0,276,276,662,303,276,303,303,0,0,0,0,0,0,0
232,232,232,232,232,232,0,232,232,0,232,205,232,232,232,205,0,232,232,540,205,232,205,205,0,0,0,0,0,0,0
240,240,240,240,240,240,0,240,240,0,240,149,240,240,240,149,0,240,240,518,149,240,149,149,0,0,0,0,0,0,0
223,223,223,223,223,223,0,223,223,0,223,170,223,223,223,170,0,223,223,548,170,223,170,170,0,0,0,0,0,0,0
242,242,242,242,242,242,0,242,242,0,242,163,242,242,242,163,0,242,242,534,163,242,163,163,0,0,0,0,0,0,0
240,240,240,240,240,240,0,240,240,0,240,106,240,240,240,106,0,240,240,506,106,240,106,106,0,0,0,0,0,0,0
210,210,210,210,210,210,0,210,210,0,210,115,210,210,210,115,0,210,210,393,115,210,115,115,0,0,0,0,0,0,0
