Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI
"[156.4440848187997, -33.22363689354475]",32.67,0.263,759,124,3277.022,1389.036,,,00:00:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.47241237304436, -33.25242542478941]",30.849,0.278,708,123,3286.121,1674.183,,,00:02:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.47744832849736, -33.236056981347176]",32.167,0.297,859,106,3852.268,1347.297,,,00:04:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.51275223386247, -33.28026966666666]",29.831,0.338,841,104,3929.295,1142.72,,,00:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.4743112453201, -33.23441375467982]",35.704,0.253,884,131,4093.072,1417.648,,,00:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5040960374688, -33.270955472106614]",33.476,0.341,1064,137,4713.667,1632.302,,,00:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5112912373373, -33.276148531837876]",32.904,0.406,1211,171,5410.19,1568.026,False,1.80255,00:12:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5292179673661, -33.28431460994554]",31.848,0.404,1148,139,5203.302,1128.825,False,-1.09893,00:14:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.52384459675014, -33.273902630723796]",34.646,0.359,1204,150,5348.675,1348.572,False,0.54279,00:16:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.54043548281788, -33.295967786082464]",34.352,0.314,1046,118,4784.78,1036.478,False,-1.66139,00:18:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.53997678677706, -33.279314842148814]",35.491,0.306,1087,123,4944.372,931.732,False,0.27425,00:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.51609797659208, -33.25032745786517]",36.877,0.25,927,141,4265.801,1492.264,False,-0.97714,00:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.53910910975603, -33.27767784257205]",37.735,0.202,785,117,3688.355,1166.888,False,-1.45348,00:24:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.53723781125439, -33.290166454865194]",41.076,0.161,761,92,3370.342,970.446,False,-0.39751,00:26:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.50961927879558, -33.239589900523576]",41.624,0.14,669,95,2929.378,1156.383,False,-0.91148,00:28:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.51928263051258, -33.24487237902266]",41.138,0.158,709,130,3102.189,1616.545,False,0.8939,00:30:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.52187895718657, -33.19546514831807]",41.652,0.12,565,89,2354.984,824.98,False,-1.94632,00:32:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.51849704464266, -33.2062730571429]",40.546,0.108,457,103,2109.309,1015.9,False,-0.90192,00:34:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.51149036851203, -33.15355726643597]",37.636,0.13,467,111,2245.5,1273.296,False,0.19076,00:36:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5252980903492, -33.18158230390145]",38.909,0.102,405,82,1879.061,981.188,False,-0.89013,00:38:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.54152789591103, -33.18546208921935]",40.986,0.102,462,76,1857.562,1018.615,False,0.49803,00:40:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.55191524553567, -33.199643363839314]",40.575,0.087,381,67,1695.617,874.731,False,-0.94675,00:42:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5799668458496, -33.23590904347826]",43.712,0.084,416,90,1931.303,995.668,False,0.82742,00:44:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.5815335276679, -33.212082296442674]",43.464,0.085,381,125,1804.182,1714.552,False,0.0,00:46:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.64244736726542, -33.330591688622754]",46.242,0.075,434,67,1996.42,868.242,False,-0.0685,00:48:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.60943897619052, -33.28279024542122]",42.197,0.098,474,72,2150.899,717.337,False,0.75926,00:50:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.59673371382127, -33.243078373983764]",42.522,0.108,531,84,2381.269,808.415,False,1.18766,00:52:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.640003345946, -33.27915114774777]",46.178,0.083,457,98,1993.321,1069.597,False,-1.76984,00:54:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.601909135659, -33.219127087209316]",45.68,0.079,396,120,1881.759,1868.36,False,-0.78271,00:56:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.594582946958, -33.188926516380654]",47.288,0.091,517,124,2480.432,1599.662,Jump_0,2.29059,00:58:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.6421076318928, -33.24272896721312]",50.884,0.082,560,111,2640.053,1431.804,Jump_0,0.39047,01:00:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.67215412790708, -33.22585366445182]",50.085,0.076,487,115,2295.686,1433.582,Jump_0,-0.90442,01:02:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.68069631478784, -33.22711249487555]",49.448,0.089,569,114,2697.291,1606.001,Jump_0,0.99755,01:04:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.66309732659408, -33.178396363919134]",44.634,0.103,538,105,2399.009,1621.171,False,-0.49527,01:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.70848846318583, -33.23090199062921]",48.541,0.101,641,106,2810.078,1058.738,False,1.28451,01:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.729643758406, -33.24020767621418]",51.571,0.096,686,117,3133.482,1200.096,False,0.74849,01:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.69304633995782, -33.199167703974894]",46.289,0.142,857,99,3741.783,985.048,Jump_1,2.00085,01:12:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.73149782442763, -33.234846151581216]",48.884,0.122,783,134,3645.809,1474.742,Jump_1,-0.54532,01:14:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.73341635433047, -33.24067976602924]",51.094,0.108,747,142,3454.298,1483.15,Jump_1,-0.32587,01:16:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.7251357595935, -33.22969336117383]",49.587,0.115,753,133,3415.906,1285.047,Jump_1,-0.03614,01:18:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.73246481026257, -33.235612298329336]",48.758,0.112,703,135,3253.206,1234.242,False,-0.60722,01:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.6954993608375, -33.19306371182268]",44.588,0.13,692,120,3276.164,1107.245,False,-0.31198,01:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.7110599794753, -33.2245545359179]",45.885,0.133,749,128,3423.206,946.942,Jump_2,3.83884,01:24:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.53682568244287, -32.98594837099236]",11.544,1.565,548,107,2298.619,719.075,Jump_2,-5.06709,01:26:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.7300108169015, -33.24883151126761]",43.022,0.122,614,96,2806.763,926.616,Jump_2,0.51542,01:28:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[156.71839271270036, -33.23319228853268]",42.871,0.14,701,110,3292.241,1180.527,Jump_2,0.8748,01:30:00,No_Radar,No_Radar,NaN,NaN,NaN,NaN,NaN,NaN,NaN
