Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI
"[151.57517726547044, -24.254708600896898]",37.834,0.248,1082,33,6456.684,676.546,,,00:00:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.8879680257067, -24.3991409768637]",96.725,0.053,1454,102,8793.394,1998.671,,,00:02:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.45416964833896, -24.057922187857987]",7.004,5.665,854,19,4603.018,331.699,,,00:04:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.85010425939453, -24.328975509916518]",92.908,0.071,1832,84,10392.783,1559.237,,,00:06:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.89112478324165, -24.32335531811334]",91.601,0.076,1901,92,11048.549,1957.03,,,00:08:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.93476587723663, -24.30448258846918]",84.745,0.089,1939,73,11076.659,1157.243,,,00:10:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.91828537428572, -24.301461603809493]",82.23,0.099,2017,83,11667.096,1362.996,False,0.13939,00:12:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.97830219076312, -24.303720550702785]",82.931,0.092,1912,80,11112.697,1569.132,False,-0.17583,00:14:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[150.98970254619135, -24.34981051809831]",85.938,0.08,1741,110,10216.27,1799.066,False,-0.30354,00:16:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.08049564457488, -24.347916506744866]",84.116,0.077,1641,64,9165.942,1067.444,False,-1.38059,00:18:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.08850878693534, -24.33869083516483]",83.451,0.075,1564,74,8573.563,1450.975,False,-0.6361,00:20:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.039300369687, -24.37776941946307]",90.25,0.07,1737,51,9019.016,885.158,False,1.55713,00:22:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.04923966995668, -24.362325811844514]",90.126,0.064,1558,63,8313.941,1107.875,False,-1.35924,00:24:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.09562595327097, -24.415016545171305]",94.092,0.058,1520,85,8323.494,1460.653,False,-0.12222,00:26:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.06444278349932, -24.367712139262714]",89.548,0.068,1617,92,8898.746,1844.138,False,0.81997,00:28:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"[151.09898451503983, -24.360908319214282]",89.894,0.064,1565,64,8776.682,1108.409,False,-0.62305,00:30:00,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
